"Retweet_Num","Likes_Num","Name","Time_Stamp","Handle","ID","Error_Type","Original_Link"
1,3,"Andrew Drinkwater","10:08 PM - 19 Sep 2016 ","@andrewdrinkh2o",38.0005,"No Error","https://twitter.com/andrewdrinkh2o/status/778098524097482752"
NA,1,"Andrew Fox","8:28 AM - 8 Feb 2016 ","@Andrew_R_Fox",6.0006,"No Error","https://twitter.com/Fox_SAP/status/696732364442112000/photo/1"
NA,1,"Andrew Fox","6:54 AM - 1 Feb 2016 ","@Andrew_R_Fox",5.0005,"No Error","https://twitter.com/Fox_SAP/status/694172092401606656/photo/1"
2,2,"Andrew Fox","5:13 AM - 17 Jan 2016 ","@Andrew_R_Fox",3.0004,"No Error","https://twitter.com/Fox_SAP/status/688710738475634688"
NA,1,"A R Fox","6:43 AM - 4 Jan 2016 ","@The_Foxes_Den",1.0002,"No Error","https://twitter.com/The_Foxes_Den/status/684022460665171968/photo/1"
NA,NA,NA,NA,NA,38.0006,"Not Twitter URL/Variety Error Type",""
1,7,"Andrew Lang","8:16 AM - 18 Jul 2016 ","@cloudstream_al",29.0006,"No Error","https://twitter.com/cloudstream_al/status/755058669298053124"
3,12,"Andrew Lang","2:47 AM - 7 Jul 2016 ","@cloudstream_al",20.0007,"No Error","https://twitter.com/cloudstream_al/status/750989686278123520"
NA,4,"Andrew Lang","4:30 AM - 4 Jul 2016 ","@cloudstream_al",27.0009,"No Error","https://twitter.com/cloudstream_al/status/749928380825468928"
NA,2,"Andrew Lang","7:30 AM - 13 Jun 2016 ","@cloudstream_al",24.0007,"No Error","https://twitter.com/cloudstream_al/status/742363505479852032"
NA,NA,"Chantilly J","1:42 PM - 31 Dec 2016 ","@chanjagg",21.0005,"No Error","https://twitter.com/search?f=tweets&vertical=default&q=%23MakeoverMonday&src=tyah"
NA,NA,NA,NA,NA,20.0008,"Not Twitter URL/Variety Error Type","https://tweetdeck.twitter.com/"
NA,NA,NA,NA,NA,15.0003,"Not Twitter URL/Variety Error Type","https://tweetdeck.twitter.com/"
NA,NA,NA,NA,NA,14.0004,"Not Twitter URL/Variety Error Type","https://tweetdeck.twitter.com/"
NA,5,"Andrew Lang","1:57 AM - 29 Mar 2016 ","@cloudstream_al",13.0004,"No Error","https://twitter.com/cloudstream_al/status/714738314562170881"
NA,NA,NA,NA,NA,12.0003,"Not Twitter URL/Variety Error Type","https://tweetdeck.twitter.com/"
NA,NA,NA,NA,NA,11.0004,"Not Twitter URL/Variety Error Type","https://tweetdeck.twitter.com/"
NA,2,"Andrew Lang","7:20 AM - 15 Feb 2016 ","@cloudstream_al",7.0004,"No Error","https://twitter.com/cloudstream_al/status/699252054255104000/photo/1"
NA,6,"Andrew MacDonald","9:57 AM - 5 Dec 2016 ","@ammacdonald3",49.0004,"No Error","https://twitter.com/ammacdonald3/status/805833569939689472"
NA,1,"Andrew MacDonald","2:39 PM - 24 Oct 2016 ","@ammacdonald3",43.0003,"No Error","https://twitter.com/ammacdonald3/status/790669090595700737"
NA,1,"Andrew Zieffler","2:29 PM - 19 Dec 2016 ","@Chili14",18.0004,"No Error","https://twitter.com/Chili14/status/810975365434904576"
NA,NA,NA,NA,NA,51.0003,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-dc-metro-scorecard/"
NA,NA,NA,NA,NA,50.0008,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-safe-states-to-drive/?es_p=3222985"
NA,NA,NA,NA,NA,49.0005,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-global-flow-of-people/?es_p=3177376"
NA,NA,NA,NA,NA,48.0005,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-inequality-in-the-us/"
NA,NA,NA,NA,NA,47.0004,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-wildlife-strikes/"
NA,NA,NA,NA,NA,46.0004,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-the-top-100-song-lyrics/?es_p=3044280"
NA,NA,NA,NA,NA,45.0003,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/tableau/makeovermonday-austin-restaurant-inspections/"
NA,NA,NA,NA,NA,44.0004,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-scottish-index-of-multiple-deprivation/"
NA,NA,NA,NA,NA,43.0004,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-us-national-debt/"
NA,NA,NA,NA,NA,42.0006,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-us-election-poll/"
NA,NA,NA,NA,NA,41.0004,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-satisfaction-with-public-transport/?es_p=2798121"
NA,NA,NA,NA,NA,40.0005,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-global-peace-index/"
NA,NA,NA,NA,NA,39.0005,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-peaches/?es_p=2689297"
NA,NA,NA,NA,NA,38.0007,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-worlds-biggest-data-breaches/?es_p=2635781"
NA,NA,NA,NA,NA,37.0005,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-global-shipping-companies/"
NA,NA,NA,NA,NA,36.0007,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-alan-rickman/?es_p=2533231"
NA,NA,NA,NA,NA,35.0005,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-tax-havens/"
NA,NA,NA,NA,NA,34.0005,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-malaria/?es_p=2432307"
NA,NA,NA,NA,NA,31.0007,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-triple-whammy-of-ballsm-medals-and-lipstick/?es_p=2414736"
NA,NA,NA,NA,NA,33.0007,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-triple-whammy-of-ballsm-medals-and-lipstick/?es_p=2414791"
NA,NA,NA,NA,NA,32.0005,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-triple-whammy-of-ballsm-medals-and-lipstick/?es_p=2414791"
NA,NA,NA,NA,NA,30.0006,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-the-bermuda-population/"
NA,NA,NA,NA,NA,29.0007,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/tableau/makeovermonday-the-next-to-die-capital-punishment-in-the-us/"
NA,NA,NA,NA,NA,27.001,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-whats-the-best-us-state-to-raise-a-child-in/"
NA,NA,NA,NA,NA,28.0007,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-orlando-shooting/?es_p=2134757"
NA,NA,NA,NA,NA,26.0007,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-makeovermonday/?es_p=2065197"
NA,NA,NA,NA,NA,25.0009,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-am-i-safe-in-japan/"
NA,NA,NA,NA,NA,13.0005,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-the-sugar-tax/"
NA,NA,NA,NA,NA,24.0008,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/tableau/makeovermonday-women-in-the-workplace/"
NA,NA,NA,NA,NA,23.0002,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-facebooks-energy-footprint/?es_p=1926404"
NA,NA,NA,NA,NA,22.0004,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-horizontal-history/"
NA,NA,NA,NA,NA,21.0006,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-militirization-of-the-middle-east/"
NA,NA,NA,NA,NA,20.0009,"Not Twitter URL/Variety Error Type","https://tweetdeck.twitter.com/"
NA,NA,NA,NA,NA,20.001,"Not Twitter URL/Variety Error Type","https://tweetdeck.twitter.com/"
NA,NA,NA,NA,NA,20.0011,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-global-warming-is-spiralling-out-of-control/"
NA,NA,NA,NA,NA,20.0012,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-global-warming-is-spiralling-out-of-control/"
NA,NA,NA,NA,NA,20.0013,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-global-warming-is-spiralling-out-of-control/"
NA,NA,NA,NA,NA,20.0014,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-global-temperature-is-spiralling-out-of-control/"
NA,NA,NA,NA,NA,19.0003,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-american-women-work-way-more-than-their-european-counterparts-really/?es_p=1757572"
NA,NA,NA,NA,NA,18.0005,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-us-tuition-fees/"
NA,NA,NA,NA,NA,17.0004,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-trafficking-across-the-world/?es_p=1682271"
NA,NA,NA,NA,NA,16.0003,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-women-in-us-legislature/?es_p=1649902"
NA,NA,NA,NA,NA,15.0004,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-from-millions-to-billions/?es_p=1611999"
NA,NA,NA,NA,NA,14.0005,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-urban-diversity/"
NA,NA,NA,NA,NA,12.0004,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-womens-right-around-the-world/"
NA,NA,NA,NA,NA,11.0005,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-corruption-perception-index/?es_p=1467328"
NA,NA,NA,NA,NA,10.0003,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-fairground-injuries/?es_p=1429677"
NA,NA,NA,NA,NA,9.0003,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-mind-the-gap/"
NA,NA,NA,NA,NA,8.0004,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-bandwidth-hogs/"
NA,NA,NA,NA,NA,7.0005,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-adults-v-teens-video-games/?es_p=1319508"
NA,NA,NA,NA,NA,6.0007,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-us-police-violence/"
NA,NA,NA,NA,NA,5.0006,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeover-monday-travel-agents-and-online-hotels/?es_p=1247892"
NA,NA,NA,NA,NA,4.0004,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-are-you-saving-enough/?es_p=1218086"
NA,NA,NA,NA,NA,3.0005,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-are-consumers-bored-with-technology-black-and-white-week/?es_p=1184779"
NA,NA,NA,NA,NA,1.0003,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-bryce-harper-and-surplus-value-in-the-mlb/"
NA,NA,NA,NA,NA,2.0003,"Not Twitter URL/Variety Error Type","http://gravyanecdote.com/blog/makeovermonday/makeovermonday-stephen-curry-and-shot-selection/"
NA,NA,NA,NA,NA,51.0004,"Not Twitter URL/Variety Error Type","http://www.vizwiz.com/2016/12/makeover-monday-historical-performance.html?m=1"
NA,NA,NA,NA,NA,50.0009,"Not Twitter URL/Variety Error Type","http://www.vizwiz.com/2016/12/makeover-monday-where-are-americas-best.html"
NA,NA,NA,NA,NA,49.0006,"Not Twitter URL/Variety Error Type","http://www.vizwiz.com/2016/12/makeover-monday-global-flow-of-people.html"
NA,NA,NA,NA,NA,48.0006,"Not Twitter URL/Variety Error Type","http://www.vizwiz.com/2016/11/wealth-inequality-scatterplot.html"
NA,NA,NA,NA,NA,48.0007,"Not Twitter URL/Variety Error Type","http://www.vizwiz.com/2016/11/wealth-inequality.html"
NA,NA,NA,NA,NA,47.0005,"Not Twitter URL/Variety Error Type","http://www.vizwiz.com/2016/11/wildlife-strikes.html"
NA,NA,NA,NA,NA,46.0005,"Not Twitter URL/Variety Error Type","http://www.vizwiz.com/2016/11/top-100-songs.html"
NA,NA,NA,NA,NA,45.0004,"Not Twitter URL/Variety Error Type","http://www.vizwiz.com/2016/11/austin-restaurants7.html"
NA,NA,NA,NA,NA,44.0005,"Not Twitter URL/Variety Error Type","http://www.vizwiz.com/2016/10/simd.html"
NA,NA,NA,NA,NA,43.0005,"Not Twitter URL/Variety Error Type","http://www.vizwiz.com/2016/10/debt.html"
NA,NA,NA,NA,NA,42.0007,"Not Twitter URL/Variety Error Type","http://www.vizwiz.com/2016/10/votamatic.html"
NA,NA,NA,NA,NA,41.0005,"Not Twitter URL/Variety Error Type","http://www.vizwiz.com/2016/10/public-transport.html"
NA,NA,NA,NA,NA,40.0006,"Not Twitter URL/Variety Error Type","http://www.vizwiz.com/2016/10/makeover-monday-world-is-becoming-less.html"
NA,NA,NA,NA,NA,39.0006,"Not Twitter URL/Variety Error Type","http://www.vizwiz.com/2016/09/peachindex.html"
NA,NA,NA,NA,NA,38.0008,"Not Twitter URL/Variety Error Type","http://www.vizwiz.com/2016/09/databreaches.html"
NA,NA,NA,NA,NA,37.0006,"Not Twitter URL/Variety Error Type","http://www.vizwiz.com/2016/09/makeover-monday-which-shipping-company.html"
NA,NA,NA,NA,NA,36.0008,"Not Twitter URL/Variety Error Type","http://www.vizwiz.com/2016/09/makeover-monday-alan-rickman-actors-life.html"
NA,NA,NA,NA,NA,35.0006,"Not Twitter URL/Variety Error Type","http://www.vizwiz.com/2016/08/makeover-monday-us-companies-are.html"
NA,NA,NA,NA,NA,34.0006,"Not Twitter URL/Variety Error Type","http://www.vizwiz.com/2016/08/makeover-monday-together-we-can.html?m=1"
NA,NA,NA,NA,NA,33.0008,"Not Twitter URL/Variety Error Type","http://www.vizwiz.com/2016/08/makeover-monday-state-of-uk-cosmetics.html?m=1"
NA,NA,NA,NA,NA,32.0006,"Not Twitter URL/Variety Error Type","http://www.vizwiz.com/2016/08/makeover-monday-whos-winning-summer.html?m=1"
NA,NA,NA,NA,NA,31.0008,"Not Twitter URL/Variety Error Type","http://www.vizwiz.com/2016/08/makeover-monday-how-different-media.html"
NA,NA,NA,NA,NA,30.0007,"Not Twitter URL/Variety Error Type","http://www.vizwiz.com/2016/07/makeover-monday-bermuda-population.html"
NA,NA,NA,NA,NA,29.0008,"Not Twitter URL/Variety Error Type","http://www.vizwiz.com/2016/07/makeover-monday-home-of-free-land-of.html"
NA,NA,NA,NA,NA,28.0008,"Not Twitter URL/Variety Error Type","http://www.vizwiz.com/2016/07/makeover-monday-what-lawmakers-spoke.html?m=1"
NA,NA,NA,NA,NA,27.0011,"Not Twitter URL/Variety Error Type","http://www.vizwiz.com/2016/07/makeover-monday-where-are-best-worst.html"
NA,NA,NA,NA,NA,26.0008,"Not Twitter URL/Variety Error Type","http://www.vizwiz.com/2016/06/MM-Wk26.html"
NA,NA,NA,NA,NA,25.001,"Not Twitter URL/Variety Error Type","http://vizwiz.blogspot.co.uk/2016/06/makeover-monday-theft-in-japan.html"
NA,NA,NA,NA,NA,24.0009,"Not Twitter URL/Variety Error Type","http://vizwiz.blogspot.co.uk/2016/06/women-in-leadership.html?m=1"
NA,NA,NA,NA,NA,23.0003,"Not Twitter URL/Variety Error Type","http://vizwiz.blogspot.com/2016/06/makeover-monday-facebooks-drive-towards.html?m=1"
NA,NA,NA,NA,NA,22.0005,"Not Twitter URL/Variety Error Type","http://vizwiz.blogspot.fr/2016/05/makeover-monday-history-of-famous.html"
NA,NA,NA,NA,NA,21.0007,"Not Twitter URL/Variety Error Type","http://vizwiz.blogspot.com/2016/05/makeover-monday-militarization-of.html"
NA,NA,NA,NA,NA,20.0015,"Not Twitter URL/Variety Error Type","https://tweetdeck.twitter.com/"
NA,NA,NA,NA,NA,20.0016,"Not Twitter URL/Variety Error Type","https://tweetdeck.twitter.com/"
NA,NA,NA,NA,NA,20.0017,"Not Twitter URL/Variety Error Type","https://tweetdeck.twitter.com/"
NA,NA,NA,NA,NA,20.0018,"Not Twitter URL/Variety Error Type","https://tweetdeck.twitter.com/"
NA,NA,NA,NA,NA,19.0004,"Not Twitter URL/Variety Error Type","http://www.thedataschool.co.uk/andy-kriebel/makeover-monday-many-women-work-40-hours-per-week-us-europe/"
NA,NA,NA,NA,NA,20.0019,"Not Twitter URL/Variety Error Type","http://vizwiz.blogspot.co.uk/2016/05/makeover-monday-how-warm-is-earth.html"
NA,NA,NA,NA,NA,18.0006,"Not Twitter URL/Variety Error Type","http://vizwiz.blogspot.co.uk/2016/05/makeover-monday-rising-cost-of-tuition.html"
NA,NA,NA,NA,NA,16.0004,"Not Twitter URL/Variety Error Type","http://vizwiz.blogspot.co.uk/2016/04/tableau-tip-remake-women-are.html?m=1"
NA,NA,NA,NA,NA,17.0005,"Not Twitter URL/Variety Error Type","http://vizwiz.blogspot.co.uk/2016/04/makeover-monday-victims-of-21st-century.html"
NA,NA,NA,NA,NA,16.0005,"Not Twitter URL/Variety Error Type","http://vizwiz.blogspot.co.uk/2016/04/makeover-monday-where-do-women-have.html"
NA,NA,NA,NA,NA,15.0005,"Not Twitter URL/Variety Error Type","http://vizwiz.blogspot.co.uk/2016/04/makeover-monday-from-millions-to.html"
NA,NA,NA,NA,NA,14.0006,"Not Twitter URL/Variety Error Type","http://vizwiz.blogspot.co.uk/2016/04/makeover-monday-americas-most-diverse.html"
NA,NA,NA,NA,NA,12.0005,"Not Twitter URL/Variety Error Type","http://vizwiz.blogspot.com/2016/03/makeover-monday-womens-rights-around.html"
NA,NA,NA,NA,NA,13.0006,"Not Twitter URL/Variety Error Type","http://vizwiz.blogspot.co.uk/2016/03/makeover-monday-will-sugar-tax-have.html"
NA,NA,NA,NA,NA,11.0006,"Not Twitter URL/Variety Error Type","http://vizwiz.blogspot.co.uk/2016/03/makeover-monday-how-has-perception-of.html"
NA,NA,NA,NA,NA,10.0004,"Not Twitter URL/Variety Error Type","http://vizwiz.blogspot.com/2016/03/makeover-monday-how-safe-are-you-at.html"
NA,NA,NA,NA,NA,9.0004,"Not Twitter URL/Variety Error Type","http://vizwiz.blogspot.co.uk/2016/02/makeover-monday-premier-league-wages.html"
NA,NA,NA,NA,NA,8.0005,"Not Twitter URL/Variety Error Type","http://vizwiz.blogspot.co.uk/2016/02/makeover-monday-who-are-americas.html"
NA,NA,NA,NA,NA,7.0006,"Not Twitter URL/Variety Error Type","http://vizwiz.blogspot.co.uk/2016/02/makeover-monday-how-does-video-game.html?m=1"
NA,NA,NA,NA,NA,6.0008,"Not Twitter URL/Variety Error Type","http://vizwiz.blogspot.co.uk/2016/02/blackskilled.html"
NA,NA,NA,NA,NA,5.0007,"Not Twitter URL/Variety Error Type","http://vizwiz.blogspot.co.uk/2016/01/travelagents.html"
NA,NA,NA,NA,NA,4.0005,"Not Twitter URL/Variety Error Type","http://vizwiz.blogspot.co.uk/2016/01/american-savings.html"
NA,NA,NA,NA,NA,3.0006,"Not Twitter URL/Variety Error Type","http://vizwiz.blogspot.co.uk/2016/01/are-consumers-bored.html"
NA,NA,NA,NA,NA,1.0004,"Not Twitter URL/Variety Error Type","http://vizwiz.blogspot.co.uk/2016/01/bryceharper.html"
NA,NA,NA,NA,NA,2.0004,"Not Twitter URL/Variety Error Type","http://vizwiz.blogspot.co.uk/2016/01/stephen-curry-hates-long-2s.html"
2,10,"Angie Chen","7:31 PM - 29 Nov 2016 ","@databutterfly",48.0008,"No Error","https://twitter.com/databutterfly/status/803803641866022914"
1,15,"Angie Chen","10:11 PM - 9 Oct 2016 ","@databutterfly",41.0006,"No Error","https://twitter.com/databutterfly/status/785347073977843712"
5,15,"Angie Chen","8:59 PM - 3 Oct 2016 ","@databutterfly",40.0007,"No Error","https://twitter.com/databutterfly/status/783154442107355136"
NA,NA,NA,NA,NA,39.0007,"Not Twitter URL/Variety Error Type",""
NA,3,"Anh Ly","7:52 PM - 10 Oct 2016 ","@anhnly1",41.0007,"No Error","https://twitter.com/anhnly1/status/785674462423158785"
NA,3,"Anh Ly","10:46 PM - 3 Oct 2016 ","@anhnly1",40.0008,"No Error","https://twitter.com/anhnly1/status/783181466054168576"
NA,1,"Anh Ly","8:33 PM - 26 Sep 2016 ","@anhnly1",39.0008,"No Error","https://twitter.com/anhnly1/status/780611303236919296"
NA,2,"Anh Ly","7:07 PM - 20 Sep 2016 ","@anhnly1",38.0009,"No Error","https://twitter.com/anhnly1/status/778415386525958145"
NA,NA,NA,NA,NA,47.0006,"Not Twitter URL/Variety Error Type",""
NA,NA,NA,NA,NA,20.002,"Not Twitter URL/Variety Error Type",""
